id	pattern	n_hops	instantiated_bindings_raw	instantiated_bindings_unique
235	(e1, 185, e2, t1) -> (e2, 185, e1, t2=t1+(1, 9))	1	0	0
236	(e1, 24, e2, t1) -> (e1, 24, e2, t2=t1+(1, 9))	1	0	0
237	(e1, 207, e2, t1) -> (e2, 207, e1, t2=t1+(1, 2))	1	0	0
238	(e1, 4, e2, t1) -> (e2, 4, e1, t2=t1+(1, 5))	1	0	0
239	(e1, 21, e2, t1) -> (e1, 21, e2, t2=t1+(1, 5))	1	0	0
240	(e1, 181, e2, t1) -> (e2, 181, e1, t2=t1+(1, 8))	1	0	0
241	(e1, 0, e2, t1) -> (e2, 0, e1, t2=t1+(1, 10))	1	0	0
242	(e1, 64, e2, t1) -> (e1, 64, e2, t2=t1+(1, 5))	1	0	0
243	(e1, 5, e2, t1) -> (e2, 5, e1, t2=t1+(1, 4))	1	0	0
244	(e1, 160, e2, t1) -> (e1, 160, e2, t2=t1+(1, 2))	1	0	0
245	(e1, 223, e2, t1) -> (e1, 223, e2, t2=t1+(1, 5))	1	0	0
246	(e1, 69, e2, t1) -> (e2, 69, e1, t2=t1+(1, 4))	1	0	0
247	(e1, 59, e2, t1) -> (e1, 59, e2, t2=t1+(1, 3))	1	0	0
248	(e1, 75, e2, t1) -> (e1, 75, e2, t2=t1+(1, 4))	1	0	0
249	(e1, 178, e2, t1) -> (e1, 178, e2, t2=t1+(1, 1))	1	0	0
250	(e1, 215, e2, t1) -> (e2, 215, e1, t2=t1+(1, 9))	1	0	0
251	(e1, 204, e2, t1) -> (e1, 204, e2, t2=t1+(1, 6))	1	0	0
252	(e1, 194, e2, t1) -> (e2, 194, e1, t2=t1+(1, 6))	1	0	0
