trial	score	n_ents	n_rels	n_tws	n_quads	n_unique_triples	avg_degree	deg_p25	deg_p75	real_n_ents	real_n_rels	real_n_tws	real_n_quads	real_n_unique_triples	real_avg_degree	real_deg_p25	real_deg_p75	relerr_n_ents	absdiff_n_ents	relerr_n_rels	absdiff_n_rels	relerr_n_tws	absdiff_n_tws	relerr_n_quads	absdiff_n_quads	relerr_n_unique_triples	absdiff_n_unique_triples	relerr_avg_degree	absdiff_avg_degree	relerr_deg_p25	absdiff_deg_p25	relerr_deg_p75	absdiff_deg_p75	pat_distr_ents	pat_distr_rels	cfg_n_ents	cfg_n_rels	cfg_n_tws	n_1_hop	n_2_hop	n_3_hop	rnd_avg_density	p_skip_consequence	use_force_distr	p_force	n_force	force_binom_n	force_binom_p
62	7.772014026951557	6230	194	365	47992	47989	15.406741573033708	6.0	22.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.12598204264870932	-898.0	0.1565217391304348	-36.0	0.0	0.0	0.47104596054226827	-42738.0	0.045849488020678	-2306.0	0.39480186304097725	-10.050609717650916	5.0	5.0	1.2	12.0	gamma(1,2)	gamma(2,2)	7128	230	365	165	10	133	0	0	False	0.15000000000000002	1	None	None
63	5.870341474685563	5739	186	365	29014	29014	10.11116919323924	4.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.19486531986531985	-1389.0	0.19130434782608696	-44.0	0.0	0.0	0.6802160255703736	-61716.0	0.4231235709315041	-21281.0	0.6028192769237887	-15.346182097445384	3.0	3.0	0.4	4.0	gamma(1,2)	gamma(2,2)	7128	230	365	110	20	131	0	0	False	0.1	1	None	None
64	5.850653381242163	5538	202	365	23778	23778	8.587215601300109	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.22306397306397308	-1590.0	0.12173913043478261	-28.0	0.0	0.0	0.7379257136559021	-66952.0	0.5272293468535639	-26517.0	0.6626822836654515	-16.870135689384515	3.0	3.0	0.2	2.0	gamma(1,2)	gamma(2,2)	7128	230	365	258	52	160	0	0	False	0.05	1	None	None
65	7.6553452330067255	6267	196	365	51991	51990	16.591989787777244	6.0	22.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1207912457912458	-861.0	0.14782608695652175	-34.0	0.0	0.0	0.426970131158382	-38739.0	0.03370116313748882	1695.0	0.3482436723945983	-8.86536150290738	5.0	5.0	1.2	12.0	gamma(1,2)	gamma(2,2)	7128	230	365	130	24	154	0	0	False	0.15000000000000002	1	None	None
66	27.547125557124986	6882	202	365	194070	194060	56.399302528334786	16.0	78.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.034511784511784514	-246.0	0.12173913043478261	-28.0	0.0	0.0	1.138983798082222	103340.0	2.8584352321304305	143765.0	1.2154426783972796	30.941951237650162	15.0	15.0	6.8	68.0	gamma(1,2)	gamma(3,1)	7128	230	365	155	21	175	0	0	False	0.5	1	None	None
67	16.762678990611462	7072	208	365	92380	92378	26.125565610859727	14.0	34.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.007856341189674524	-56.0	0.09565217391304348	-22.0	0.0	0.0	0.018185826077372423	1650.0	0.8367233323391987	42083.0	0.026248383523686407	0.6682143201751032	13.0	13.0	2.4	24.0	gamma(3,1)	gamma(2,2)	7128	230	365	226	50	107	0	0	False	0.25	1	None	None
68	7.223974833555351	4979	189	365	62691	62686	25.182165093392246	4.0	38.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3014870931537598	-2149.0	0.1782608695652174	-41.0	0.0	0.0	0.3090378044748154	-28039.0	0.24636643801570732	12391.0	0.010809694777361777	-0.2751861972923777	3.0	3.0	2.8	28.0	empirical	empirical	7128	230	365	175	299	124	0	0	False	0.05	2	None	None
69	5.6077478386471125	5806	211	365	32369	32369	11.150189459180158	4.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.18546576879910212	-1322.0	0.08260869565217391	-19.0	0.0	0.0	0.6432381792130497	-58361.0	0.35641713888060444	-17926.0	0.5620051225336925	-14.307161831504466	3.0	3.0	0.4	4.0	gamma(1,2)	uniform	7128	230	365	94	85	112	0	0	False	0.1	1	None	None
70	112.51961193352675	7126	212	365	493022	492618	138.3727196182992	78.0	184.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0002805836139169473	-2.0	0.0782608695652174	-18.0	0.0	0.0	4.433946875344429	402292.0	8.794572025052192	442323.0	4.4354719797158415	112.91536832761456	77.0	77.0	17.4	174.0	gamma(3,1)	gamma(2,2)	7128	230	365	347	38	140	0	0	False	0.2	5	None	None
71	4.59675647414649	5964	177	365	13055	13033	4.377934272300469	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1632996632996633	-1164.0	0.23043478260869565	-53.0	0.0	0.0	0.8561115397332746	-77675.0	0.7408688736454916	-37262.0	0.8280286812908755	-21.079417018384156	1.0	1.0	0.4	-4.0	uniform	gamma(2,2)	7128	230	365	149	10	97	0	0	False	0.05	1	None	None
72	4.27812686281399	3997	184	365	14611	14599	7.310983237428071	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.43925364758698093	-3131.0	0.2	-46.0	0.0	0.0	0.8389617546566737	-76119.0	0.7097325777910329	-35696.0	0.7128144576414235	-18.146368053256552	1.0	1.0	0.0	0.0	gamma(0.5,1.0)	gamma(2,2)	7128	230	365	181	10	101	0	0	False	0.05	1	None	None
73	7.555091999668241	7021	176	365	30235	30235	8.612733228884775	6.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.015011223344556677	-107.0	0.23478260869565218	-54.0	0.0	0.0	0.666758514273118	-60495.0	0.39884680385724225	-20060.0	0.6616799159291817	-16.84461806179985	5.0	5.0	0.2	2.0	uniform	gamma(2,2)	7128	230	365	184	18	104	0	0	False	0.1	1	None	None
74	4.430897321066382	4771	187	365	14018	14017	5.876336197862083	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3306677890011223	-2357.0	0.18695652173913044	-43.0	0.0	0.0	0.8454976303317535	-76712.0	0.7213043046028432	-36278.0	0.7691693793763863	-19.58101509282254	1.0	1.0	0.2	-2.0	gamma(1,2)	gamma(2,2)	7128	230	365	114	27	118	0	0	False	0.05	1	None	None
75	25.044464976508813	6832	161	365	172871	172648	50.60626463700234	15.0	70.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.04152637485970819	-296.0	0.3	-69.0	0.0	0.0	0.905334508982696	82141.0	2.432707028531663	122353.0	0.9878841305662552	25.148913346317716	14.0	14.0	6.0	60.0	gamma(1,2)	empirical	7128	230	365	119	29	117	0	0	False	0.15000000000000002	4	None	None
76	7.6155796190983045	6156	203	365	46173	46172	15.000974658869396	6.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.13636363636363635	-972.0	0.11739130434782609	-27.0	0.0	0.0	0.4910944560784746	-44557.0	0.08197633959638136	-4123.0	0.4107409491434969	-10.456376631815228	5.0	5.0	1.0	10.0	gamma(1,2)	gamma(2,2)	7128	230	365	241	65	148	0	0	False	0.1	1	None	None
77	4.29832450343102	4823	210	365	14621	14621	6.0630313083143275	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3233726150392817	-2305.0	0.08695652173913043	-20.0	0.0	0.0	0.838851537528932	-76109.0	0.7092951585644697	-35674.0	0.7618357369907169	-19.3943199823703	1.0	1.0	0.2	-2.0	gamma(1,2)	uniform	7128	230	365	98	37	128	0	0	False	0.05	1	None	None
78	10.627131567880152	6522	197	365	79796	79794	24.46979454155167	8.0	32.75	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.08501683501683502	-606.0	0.14347826086956522	-33.0	0.0	0.0	0.12051140747272127	-10934.0	0.5865195347450045	29499.0	0.038792596207537125	-0.9875567491329527	7.0	7.0	2.275	22.75	gamma(1,2)	uniform	7128	230	365	39	46	129	0	0	False	0.1	3	None	None
79	5.64897895327109	5619	226	365	25809	25792	9.186332087560064	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2117003367003367	-1509.0	0.017391304347826087	-4.0	0.0	0.0	0.7155406150115728	-64921.0	0.4871856049309076	-24503.0	0.6391481587119578	-16.27101920312456	3.0	3.0	0.2	2.0	gamma(1,2)	uniform	7128	230	365	76	269	120	0	0	False	0.05	1	None	None
80	11.260441975783106	6575	200	365	90075	90074	27.399239543726235	8.0	38.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.07758136924803591	-553.0	0.13043478260869565	-30.0	0.0	0.0	0.007219221867078144	-655.0	0.7909136097027537	39779.0	0.0762800587880558	1.9418882530416113	7.0	7.0	2.8	28.0	gamma(1,2)	uniform	7128	230	365	98	34	134	0	0	False	0.15000000000000002	2	None	None
81	4.301495622591562	4779	213	365	14363	14362	6.01088093743461	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.32954545454545453	-2349.0	0.07391304347826087	-17.0	0.0	0.0	0.8416951394246666	-76367.0	0.7144447758226464	-35933.0	0.7638842757520451	-19.446470353250014	1.0	1.0	0.2	-2.0	gamma(1,2)	uniform	7128	230	365	139	18	111	0	0	False	0.05	1	None	None
82	14.956734640243194	6698	202	365	112510	112507	33.59510301582562	10.0	46.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.06032547699214366	-430.0	0.12173913043478261	-28.0	0.0	0.0	0.240052904221316	21780.0	1.2369420419524804	62212.0	0.31966215307398343	8.137751725140998	9.0	9.0	3.6	36.0	gamma(1,2)	uniform	7128	230	365	115	16	125	0	0	False	0.4	1	None	None
83	4.371007010483547	4717	205	365	13750	13750	5.82997668009328	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3382435465768799	-2411.0	0.10869565217391304	-25.0	0.0	0.0	0.8484514493552298	-76980.0	0.7266129833979521	-36545.0	0.770990445411083	-19.627374610591346	1.0	1.0	0.2	-2.0	gamma(1,2)	uniform	7128	230	365	84	57	112	0	0	False	0.05	1	None	None
84	4.462620541054532	4570	197	365	12844	12844	5.621006564551422	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.35886644219977554	-2558.0	0.14347826086956522	-33.0	0.0	0.0	0.8584371211286234	-77886.0	0.7446267024555124	-37451.0	0.7791990808325662	-19.836344726133202	1.0	1.0	0.2	-2.0	gamma(1,2)	uniform	7128	230	365	66	57	99	0	0	False	0.05	1	None	None
85	5.873373725881253	5506	190	365	24486	24486	8.894297130403196	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2275533108866442	-1622.0	0.17391304347826086	-40.0	0.0	0.0	0.7301223410117932	-66244.0	0.5131524008350731	-25809.0	0.650619696100992	-16.56305416028143	3.0	3.0	0.2	2.0	gamma(1,2)	uniform	7128	230	365	53	45	111	0	0	False	0.1	1	None	None
86	4.3890134777469285	4745	194	365	14324	14324	6.037513171759747	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.33431537598204264	-2383.0	0.1565217391304348	-36.0	0.0	0.0	0.842124986222859	-76406.0	0.7152003181230738	-35971.0	0.7628381247200293	-19.419838118924876	1.0	1.0	0.2	-2.0	gamma(1,2)	gamma(3,1)	7128	230	365	85	30	136	0	0	False	0.05	1	None	None
87	5.75753579032269	5737	191	365	31060	31058	10.827958863517518	4.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.19514590347923683	-1391.0	0.16956521739130434	-39.0	0.0	0.0	0.6576656012344319	-59670.0	0.3824833482453524	-19237.0	0.5746627864038749	-14.629392427167106	3.0	3.0	0.4	4.0	gamma(1,2)	gamma(3,1)	7128	230	365	87	29	148	0	0	False	0.1	1	None	None
88	3.941586720782337	5151	202	365	18102	18102	7.028538147932441	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.27735690235690236	-1977.0	0.12173913043478261	-28.0	0.0	0.0	0.8004849553620632	-72628.0	0.6400835073068893	-32193.0	0.7239092917532104	-18.428813142752183	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	80	101	137	0	0	False	0.05	1	None	None
89	7.634683694627509	6225	202	365	51004	51004	16.38682730923695	6.0	22.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.12668350168350168	-903.0	0.12173913043478261	-28.0	0.0	0.0	0.43784856166648295	-39726.0	0.014096828710607415	709.0	0.356302738563645	-9.070523981447675	5.0	5.0	1.2	12.0	gamma(1,2)	gamma(3,1)	7128	230	365	50	95	137	0	0	False	0.15000000000000002	1	None	None
90	5.684135137138718	6076	203	365	40125	40125	13.207702435813035	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14758698092031425	-1052.0	0.11739130434782609	-27.0	0.0	0.0	0.5577537749366251	-50605.0	0.2022069788249329	-10170.0	0.4811831645405306	-12.24964885487159	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	82	111	153	0	0	False	0.05	2	None	None
91	4.329537241051479	4896	192	365	15467	15466	6.318218954248366	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.31313131313131315	-2232.0	0.16521739130434782	-38.0	0.0	0.0	0.8295271685219883	-75263.0	0.6924942837260165	-34829.0	0.7518116129952477	-19.13913233643626	1.0	1.0	0.2	-2.0	gamma(1,2)	gamma(3,1)	7128	230	365	66	70	128	0	0	False	0.05	1	None	None
92	5.674763120648875	5999	199	365	36282	36282	12.096016002667112	4.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1583894500561167	-1129.0	0.13478260869565217	-31.0	0.0	0.0	0.6001102171277416	-54448.0	0.2786161646286907	-14013.0	0.5248517465721858	-13.361335288017512	3.0	3.0	0.6	6.0	gamma(1,2)	gamma(3,1)	7128	230	365	97	81	142	0	0	False	0.1	1	None	None
93	4.379503504083593	4786	191	365	14722	14722	6.1521103217718345	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3285634118967452	-2342.0	0.16956521739130434	-39.0	0.0	0.0	0.8377383445387413	-76008.0	0.7072870066607019	-35573.0	0.7583365900276114	-19.30524096891279	1.0	1.0	0.2	-2.0	gamma(1,2)	gamma(3,1)	7128	230	365	65	67	124	0	0	False	0.05	1	None	None
94	5.753007478337268	5749	198	365	30460	30460	10.596625500086972	4.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.19346240179573512	-1379.0	0.1391304347826087	-32.0	0.0	0.0	0.6642786288989309	-60270.0	0.39437319813102695	-19835.0	0.5837498811604764	-14.860725790597652	3.0	3.0	0.4	4.0	gamma(1,2)	gamma(3,1)	7128	230	365	69	69	127	0	0	False	0.1	1	None	None
95	4.388177937488996	4861	184	365	15040	15040	6.188027154906398	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3180415263748597	-2267.0	0.2	-46.0	0.0	0.0	0.8342334398765568	-75690.0	0.7009643105676509	-35255.0	0.7569257271014395	-19.269324135778227	1.0	1.0	0.2	-2.0	gamma(1,2)	gamma(3,1)	7128	230	365	42	83	129	0	0	False	0.05	1	None	None
96	35.04196564950161	6926	179	365	237035	237021	68.44787756280681	20.0	94.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.02833894500561167	-202.0	0.2217391304347826	-51.0	0.0	0.0	1.6125316874242257	146305.0	3.7126155681479274	186726.0	1.6887273849205715	42.99052627212218	19.0	19.0	8.4	84.0	gamma(1,2)	gamma(3,1)	7128	230	365	28	76	122	0	0	False	0.8500000000000001	1	None	None
97	4.215581845020304	5000	203	365	16697	16697	6.6788	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.29854096520763185	-2128.0	0.11739130434782609	-27.0	0.0	0.0	0.8159704618097653	-74033.0	0.6680186897305895	-33598.0	0.7376474903560014	-18.778551290684625	1.0	1.0	0.2	-2.0	gamma(1,2)	gamma(3,1)	7128	230	365	171	56	110	0	0	False	0.05	1	None	None
98	6.53338383788016	4477	217	365	34530	34530	15.42550815278088	4.0	24.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.37191358024691357	-2651.0	0.05652173913043478	-13.0	0.0	0.0	0.6194202579080789	-56200.0	0.31345064121682076	-15765.0	0.39406468580942294	-10.031843137903744	3.0	3.0	1.4	14.0	empirical	uniform	7128	230	365	171	56	110	0	0	False	0.1	1	None	None
99	7.709693856560097	6326	204	365	54484	54483	17.2254189061018	6.0	23.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.11251402918069585	-802.0	0.11304347826086956	-26.0	0.0	0.0	0.3994930012123884	-36246.0	0.08326871458395467	4188.0	0.32336169975369977	-8.231932384582823	5.0	5.0	1.3	13.0	gamma(1,2)	gamma(3,1)	7128	230	365	124	134	87	0	0	False	0.15000000000000002	1	None	None
100	23.043727554518977	6831	227	365	165335	165331	48.40726101595667	14.0	66.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.041666666666666664	-297.0	0.013043478260869565	-3.0	0.0	0.0	0.8222748815165877	74605.0	2.2872253703151406	115036.0	0.901504224191222	22.949909725272047	13.0	13.0	5.6	56.0	gamma(1,2)	uniform	7128	230	365	140	96	144	0	0	False	0.2	2	None	None
101	3.875198838374195	5169	212	365	18565	18565	7.18320758367189	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2748316498316498	-1959.0	0.0782608695652174	-18.0	0.0	0.0	0.7953819023476248	-72165.0	0.630877820856944	-31730.0	0.7178336622042696	-18.274143707012733	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	196	67	116	0	0	False	0.05	1	None	None
102	3.9061883742900374	5128	206	365	18535	18534	7.228939157566303	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28058361391694725	-2000.0	0.10434782608695652	-24.0	0.0	0.0	0.7957125537308498	-72195.0	0.6314941843125559	-31761.0	0.716037262674239	-18.228412133118322	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	193	62	116	0	0	False	0.05	1	None	None
103	3.79080092360803	5212	214	365	20122	20095	7.7214121258633925	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.26879910213243546	-1916.0	0.06956521739130435	-16.0	0.0	0.0	0.7782210955582497	-70608.0	0.6004573019186797	-30200.0	0.6966922427358412	-17.735939164821232	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	197	78	118	0	0	False	0.05	1	None	None
104	5.632800309954602	6085	212	365	42675	42674	14.026294165981923	4.0	19.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14632435465768798	-1043.0	0.0782608695652174	-18.0	0.0	0.0	0.5296484073625042	-48055.0	0.15152599661994234	-7621.0	0.4490277481807608	-11.4310571247027	3.0	3.0	0.9	9.0	gamma(1,2)	gamma(3,1)	7128	230	365	193	90	131	0	0	False	0.1	1	None	None
105	3.752141528931469	5293	208	365	21397	21379	8.085017948233515	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2574354657687991	-1835.0	0.09565217391304348	-22.0	0.0	0.0	0.7641684117711892	-69333.0	0.5749279252410776	-28916.0	0.6824093026837401	-17.372333342451107	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	200	109	116	0	0	False	0.05	1	None	None
106	35.33481546106206	6908	211	365	241703	241694	69.97770700636943	20.0	96.25	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.030864197530864196	-220.0	0.08260869565217391	-19.0	0.0	0.0	1.6639810426540285	150973.0	3.8055273884083904	191399.0	1.7488212032481056	44.5203557156848	19.0	19.0	8.625	86.25	gamma(1,2)	gamma(3,1)	7128	230	365	199	119	116	0	0	False	0.55	1	None	None
107	5.564246766112543	6090	208	365	42348	42348	13.907389162561577	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14562289562289563	-1038.0	0.09565217391304348	-22.0	0.0	0.0	0.5332525074396561	-48382.0	0.15800775424992544	-7947.0	0.45369850131853345	-11.549962128123047	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	209	112	104	0	0	False	0.1	1	None	None
108	3.833184599837501	5216	205	365	20053	20053	7.689033742331288	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.26823793490460157	-1912.0	0.10869565217391304	-25.0	0.0	0.0	0.7789815937396671	-70677.0	0.6012923749875733	-30242.0	0.6979641104632569	-17.768317548353338	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	225	63	121	0	0	False	0.05	1	None	None
109	7.75261719875592	6305	216	365	56044	56044	17.777636796193498	6.0	24.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1154601571268238	-823.0	0.06086956521739131	-14.0	0.0	0.0	0.38229912928469084	-34686.0	0.1143055969778308	5749.0	0.3016698165806941	-7.679714494491126	5.0	5.0	1.4	14.0	gamma(1,2)	gamma(3,1)	7128	230	365	226	103	199	0	0	False	0.1	1	None	None
110	5.7476059050860195	5495	217	365	24665	24644	8.977252047315742	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.22909652076318743	-1633.0	0.05652173913043478	-13.0	0.0	0.0	0.7281494544252177	-66065.0	0.5100109354806641	-25651.0	0.6473611121279257	-16.480099243368883	3.0	3.0	0.2	2.0	gamma(1,2)	gamma(3,1)	7128	230	365	217	152	120	0	0	False	0.05	1	None	None
111	3.8964458915387894	5156	206	365	18694	18694	7.251357641582622	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.27665544332211	-1972.0	0.10434782608695652	-24.0	0.0	0.0	0.7939601013997575	-72036.0	0.6283129535739139	-31601.0	0.7151566335875624	-18.205993649102002	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	183	63	115	0	0	False	0.05	1	None	None
112	3.8786469835935504	5183	207	365	18936	18936	7.306965078140073	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2728675645342312	-1945.0	0.1	-23.0	0.0	0.0	0.7912928469084096	-71794.0	0.6235013420817178	-31359.0	0.7129722965007029	-18.15038621254455	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	183	79	114	0	0	False	0.05	1	None	None
113	7.773621192529661	6335	210	365	57225	57225	18.066298342541437	6.0	24.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.11125140291806958	-793.0	0.08695652173913043	-20.0	0.0	0.0	0.36928248649840184	-33505.0	0.13778705636743216	6930.0	0.29033079143813867	-7.391052948143187	5.0	5.0	1.4	14.0	gamma(1,2)	gamma(3,1)	7128	230	365	180	78	116	0	0	False	0.15000000000000002	1	None	None
114	3.9179879911237423	5127	209	365	17999	17999	7.021259996099083	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2807239057239057	-2001.0	0.09130434782608696	-21.0	0.0	0.0	0.8016201917778023	-72731.0	0.6421314245948901	-32296.0	0.7241951876325677	-18.43609129458554	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	202	62	103	0	0	False	0.05	1	None	None
115	5.6587546287227966	6069	203	365	40708	40706	13.41506014170374	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14856902356902357	-1059.0	0.11739130434782609	-27.0	0.0	0.0	0.5513281163892869	-50022.0	0.1906551347052391	-9589.0	0.47303786680224696	-12.042291148980883	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	218	87	108	0	0	False	0.1	1	None	None
116	3.9197572400183605	5183	207	365	18033	18032	6.958518232683774	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2728675645342312	-1945.0	0.1	-23.0	0.0	0.0	0.8012454535434806	-72697.0	0.6414752957550452	-32263.0	0.7266597709546458	-18.498833058000848	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	199	62	101	0	0	False	0.05	1	None	None
117	19.329193755815858	6779	202	365	140940	140638	41.58135418203275	12.0	58.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.048961840628507294	-349.0	0.12173913043478261	-28.0	0.0	0.0	0.55340019839083	50210.0	1.7962620538820957	90343.0	0.6333731544667113	16.124002891348123	11.0	11.0	4.8	48.0	gamma(1,2)	gamma(3,1)	7128	230	365	203	65	93	0	0	False	0.1	4	None	None
118	3.967777414619795	5065	203	365	17603	17603	6.9508390918065155	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28942199775533106	-2063.0	0.11739130434782609	-27.0	0.0	0.0	0.8059847900363717	-73127.0	0.6500049706730291	-32692.0	0.7269614182387477	-18.50651219887811	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	193	62	102	0	0	False	0.05	1	None	None
119	7.997382428818189	6349	203	365	58472	58417	18.419278626555364	6.0	26.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10928731762065096	-779.0	0.11739130434782609	-27.0	0.0	0.0	0.355538410669018	-32258.0	0.16148722537031515	8122.0	0.27646523724189004	-7.03807266412926	5.0	5.0	1.6	16.0	gamma(1,2)	gamma(3,1)	7128	230	365	194	95	102	0	0	False	0.15000000000000002	1	None	None
120	5.636214859901354	6085	209	365	40612	40612	13.34823336072309	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14632435465768798	-1043.0	0.09130434782608696	-21.0	0.0	0.0	0.5523862008156067	-50118.0	0.19252410776419127	-9683.0	0.4756629152692925	-12.109117929961535	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	248	61	114	0	0	False	0.1	1	None	None
121	4.761967270296173	5292	214	365	20610	20609	7.789115646258503	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.25757575757575757	-1836.0	0.06956521739130435	-16.0	0.0	0.0	0.7728424997244572	-70120.0	0.5902375981707924	-29686.0	0.6940327547309014	-17.66823564442612	2.0	2.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	233	80	104	0	0	False	0.05	1	None	None
122	3.862271362485834	5213	208	365	19142	19142	7.343947822750815	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.268658810325477	-1915.0	0.09565217391304348	-22.0	0.0	0.0	0.7890223740769315	-71588.0	0.6194055075057163	-31153.0	0.7115195630961765	-18.113403467933807	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	186	72	119	0	0	False	0.05	1	None	None
123	3.834936926939518	5262	208	365	19647	19647	7.467502850627138	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2617845117845118	-1866.0	0.09565217391304348	-22.0	0.0	0.0	0.7834564091259781	-71083.0	0.6093647479868775	-30648.0	0.7066661505606181	-17.989848440057486	1.0	1.0	0.0	0.0	gamma(1,2)	gamma(3,1)	7128	230	365	188	72	120	0	0	False	0.05	1	None	None
124	5.671985060077038	5977	213	365	39534	39534	13.228710055211645	4.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.16147586980920314	-1151.0	0.07391304347826087	-17.0	0.0	0.0	0.5642676071861568	-51196.0	0.21395764986579183	-10761.0	0.4803579561691359	-12.22864123547298	3.0	3.0	0.8	8.0	gamma(1,2)	gamma(3,1)	7128	230	365	204	70	120	0	0	False	0.1	1	None	None
